name,objra,objdec,Bars
manga-8547-1901,218.113251205,52.7383871048,0.0
manga-8547-1902,219.477235278,52.9785224378,0.0
manga-8547-3701,218.292974785,53.2426676917,0.0
manga-8547-3702,218.075519256,53.6770829288,0.75
manga-8547-3703,217.71277672,53.9077941771,0.0
manga-8547-3704,220.043768305,53.1002001871,0.0
manga-8547-6101,217.542299517,53.9822824213,0.0
manga-8547-6102,217.324860201,52.6655598805,0.75
manga-8547-6103,215.92408546,53.7660567703,0.5
manga-8547-6104,219.546188066,53.4625751497,0.0
manga-8547-9101,217.452072194,53.9650354599,0.0
manga-8547-9102,218.976343316,53.3916368422,1.0
manga-8548-12701,244.641620293,45.7426365079,0.0
manga-8548-12702,244.870710334,46.6778549229,0.5
manga-8548-12703,245.601008863,47.7317291681,0.0
manga-8548-12704,244.074725627,47.9816013106,0.0
manga-8548-12705,245.009902118,45.7972555462,0.0
manga-8548-1901,242.283929919,47.6360818113,0.0
manga-8548-1902,243.339963034,48.1550240077,0.0
manga-8548-3701,242.422201972,47.7365155152,0.0
manga-8548-3702,243.326814088,48.391805707,0.0
manga-8548-3703,243.043997907,47.9064334189,0.0
manga-8548-3704,245.100624403,46.2833213852,0.0
manga-8548-6101,245.30872922,46.2858973569,0.0
manga-8548-6102,245.522375014,46.6242084914,0.5
manga-8548-6103,243.472257514,48.2967008953,0.5
manga-8548-6104,245.747392196,46.6753242366,0.5
manga-8548-9101,242.580424835,47.9132008963,0.0
manga-8548-9102,244.914628957,47.8732126405,0.0
manga-8549-12701,240.470870972,45.351940155,0.75
manga-8549-12702,241.271446954,45.4429921738,0.75
manga-8549-12703,243.62893198,46.9341931379,0.0
manga-8549-12704,242.978644743,46.1277269855,0.0
manga-8549-12705,241.907223711,45.0653702307,0.0
manga-8549-1901,241.113656819,44.9216512433,0.0
manga-8549-1902,242.727439731,44.985695801,0.0
manga-8549-3701,241.902437336,44.4481820937,0.0
manga-8549-3702,241.005278975,46.8029102028,0.0
manga-8549-3703,241.416442386,46.8465606897,1.0
manga-8549-3704,243.18537291,45.3520102657,0.0
manga-8549-6101,241.865344251,44.6451677289,0.0
manga-8549-6102,243.009178672,45.7750314981,0.0
manga-8549-6103,240.418740846,46.085291751,1.0
manga-8549-6104,244.401575437,46.0820047728,0.75
manga-8549-9101,242.276471895,46.6712048189,0.5
manga-8549-9102,241.292623361,45.4947146122,0.0
manga-8550-12701,246.358721827,39.8706971974,0.0
manga-8550-12702,247.620045755,39.6260442554,0.0
manga-8550-12703,247.674430234,40.5293893805,0.5
manga-8550-12704,247.058405986,40.3138366723,1.0
manga-8550-12705,249.135695215,39.0278800132,0.25
manga-8550-1901,246.085601674,39.1775258138,0.0
manga-8550-1902,247.142439679,39.4185891599,0.0
manga-8550-3701,246.652704394,39.8586585127,0.5
manga-8550-3702,246.460385316,39.890418889,-0.5
manga-8550-3703,246.749012651,39.3201236818,0.0
manga-8550-3704,248.426385752,39.1851196817,1.0
manga-8550-6101,247.083243108,38.8114106586,0.0
manga-8550-6102,247.075392755,39.1864319901,1.0
manga-8550-6103,247.638690535,39.8307262255,0.0
manga-8550-6104,248.41315,39.25763,0.0
manga-8550-9101,247.409672103,40.2353879985,0.0
manga-8551-12701,231.980226647,45.6753310749,0.5
manga-8551-12702,232.8232,45.41654,1.0
manga-8551-12703,235.474322239,45.3057640946,0.0
manga-8551-12704,233.3193794,45.6985288222,0.5
manga-8551-12705,233.940924979,44.8347966393,0.0
manga-8551-1901,232.885171748,45.6575956435,0.0
manga-8551-1902,234.591707867,45.801943643,0.0
manga-8551-3701,232.907252329,45.7436980307,0.0
manga-8551-3702,234.614073849,46.3083534137,0.0
manga-8551-3703,235.018757659,46.10594294,0.0
manga-8551-3704,234.873636644,44.6484515265,0.0
manga-8551-6101,232.196912033,44.2798856352,0.0
manga-8551-6102,232.681082643,44.6272507303,0.0
manga-8551-6103,233.617351512,44.9568730987,0.0
manga-8551-6104,234.63748,44.60099,0.0
manga-8551-9101,233.08771168,45.8930510864,0.0
manga-8551-9102,235.669362292,45.432085787,1.0
manga-8552-12701,226.431661417,44.4049023746,0.0
manga-8552-12702,227.928403387,43.9704402481,0.0
manga-8552-12703,227.405872815,45.1345675045,0.5
manga-8552-12704,227.481805538,44.9910758381,0.0
manga-8552-12705,228.30396347,44.055399,1.0
manga-8552-1901,228.700725792,43.6659680669,0.0
manga-8552-1902,226.962271931,43.5227049063,0.0
manga-8552-3701,227.069591907,42.9163757462,0.5
manga-8552-3702,226.135574018,43.8776584965,1.0
manga-8552-3703,228.982725261,43.8896203597,0.0
manga-8552-3704,229.016509168,43.160143213,0.0
manga-8552-6101,227.016998374,42.8190204226,0.25
manga-8552-6102,227.127740234,42.8666919225,0.0
manga-8552-6103,229.493083453,44.0795834625,0.0
manga-8552-6104,229.052083073,45.2330576524,0.0
manga-8552-9101,226.911930178,44.5562592519,1.0
manga-8552-9102,229.308914218,44.0180313812,0.0
manga-8553-12701,234.032891247,56.3653633297,0.0
manga-8553-12702,233.509524302,56.685685533,1.0
manga-8553-12703,235.953175089,57.2332325075,1.0
manga-8553-12704,234.292946668,57.5762330408,0.0
manga-8553-12705,235.463882446,55.4678535461,1.0
manga-8553-1901,233.968342684,57.9026365222,0.0
manga-8553-1902,234.910233377,55.3273529158,0.0
manga-8553-3701,233.491509631,56.8473195647,0.0
manga-8553-3702,232.563356848,56.8321970586,0.0
manga-8553-3703,235.803546244,57.4111620824,0.0
manga-8553-3704,234.970352339,56.3683232909,0.0
manga-8553-6101,233.352286757,56.6087571906,0.0
manga-8553-6102,233.71260364,56.4510785715,0.0
manga-8553-6103,231.50295368,56.8268193295,1.0
manga-8553-6104,234.960926204,57.8212228107,-0.5
manga-8553-9101,234.810980805,56.6708573626,0.0
manga-8553-9102,234.541843983,57.6036530229,0.0
manga-8554-12701,182.285219476,35.6358062312,0.5
manga-8554-12702,182.721537971,36.5457776875,1.0
manga-8554-12703,182.793141475,37.5153531477,0.0
manga-8554-12704,183.03892,36.16891,0.0
manga-8554-12705,184.932610187,35.5070215867,1.0
manga-8554-1901,182.871398958,36.788430704,0.0
manga-8554-1902,183.113323668,35.8834911662,0.0
manga-8554-3701,183.007901999,35.4043988775,0.0
manga-8554-3702,182.66438703,36.6145041695,0.0
manga-8554-3703,183.396894412,35.8001755194,1.0
manga-8554-3704,184.623215861,35.6222586949,0.0
manga-8554-6101,182.8527405,34.979394155,1.0
manga-8554-6102,182.784465836,35.3330069871,0.0
manga-8554-6103,183.997377433,35.7173746013,0.0
manga-8554-6104,183.52006754,35.4078829395,1.0
manga-8554-9101,182.282815784,37.1108680464,1.0
manga-8554-9102,183.789114229,36.3366201557,0.0
manga-8555-12701,245.362216361,42.76129006,0.0
manga-8555-12702,243.968767118,44.161319278,1.0
manga-8555-12703,244.331994382,43.4796723691,0.0
manga-8555-12704,245.194377712,43.1532077493,0.0
manga-8555-12705,246.578190983,43.4074643202,0.0
manga-8555-1901,243.873718478,44.2912632693,0.0
manga-8555-1902,246.323470587,42.6942265737,0.0
manga-8555-3701,246.760690284,43.4760996734,0.0
manga-8555-3702,246.42636598,43.9317741891,0.0
manga-8555-3703,247.296154275,43.9210705057,1.0
manga-8555-6101,243.769389828,43.5955075511,0.0
manga-8555-6102,246.881870865,43.4062635412,0.0
manga-8555-6103,247.097142285,43.9576126147,0.0
manga-8555-6104,247.331870591,43.8633815903,0.0
manga-8555-9101,245.662015493,43.4646577078,0.0
manga-8555-9102,247.29242925,43.7631897871,0.0
manga-8561-12701,237.522396507,53.2364691699,0.5
manga-8561-12702,240.345811808,52.3534704408,0.5
manga-8561-12703,240.670914484,52.2408206592,0.0
manga-8561-12704,240.327467612,53.2795003771,0.0
manga-8561-12705,240.01918,51.796771,0.0
manga-8561-1901,238.200141464,53.6433215727,0.0
manga-8561-1902,240.03143,52.36102,0.0
manga-8561-3701,239.618543898,52.224117824,0.0
manga-8561-3702,240.368511267,53.9040939984,0.0
manga-8561-3703,240.966487168,53.9016553011,0.25
manga-8561-3704,241.325410354,52.120150906,0.75
manga-8561-6101,238.892224922,53.0333560059,0.0
manga-8561-6102,239.568522052,52.4892581778,0.0
manga-8561-6103,237.420728565,53.2590438642,0.0
manga-8561-6104,239.927705319,52.6843511303,0.0
manga-8561-9101,238.689985245,53.1446977861,0.0
manga-8561-9102,241.500086387,53.5110327837,0.0
manga-8562-12701,243.226697872,52.1777455373,0.0
manga-8562-12702,242.809149596,51.1923715213,0.0
manga-8562-12703,243.015152193,52.7904024154,0.0
manga-8562-12704,244.97294948,51.5465148353,1.0
manga-8562-12705,244.721465387,50.4328644768,0.0
manga-8562-1901,242.59801707,52.8089418661,0.0
manga-8562-1902,242.848231362,52.4547927107,0.5
manga-8562-3701,243.397086549,50.6847372619,0.0
manga-8562-3702,242.279522775,51.5968426206,0.0
manga-8562-3703,243.482718251,51.8489860769,0.0
manga-8562-3704,244.02481605,50.9154610891,0.0
manga-8562-6102,244.102689284,51.9497504351,0.0
manga-8562-6103,244.1876,52.016733,0.75
manga-8562-6104,244.685172416,50.5584323521,0.25
manga-8562-9101,241.438529905,52.2725533057,0.0
manga-8562-9102,244.454597012,52.2022388866,0.25
manga-8563-12701,241.186508557,49.4582793951,0.5
manga-8563-12702,240.928809337,50.6075464086,0.0
manga-8563-12703,240.171345303,51.4191784058,0.0
manga-8563-12704,241.43056526,50.974544003,0.5
manga-8563-12705,242.755084484,49.795406083,0.5
manga-8563-1901,241.413979846,50.0945120833,0.0
manga-8563-1902,242.099727618,48.9445145619,0.0
manga-8563-3701,239.984956588,49.555598764,0.5
manga-8563-3702,240.273080553,49.9796723712,0.0
manga-8563-3703,242.900847302,50.2315423382,0.0
manga-8563-3704,242.083771844,49.8006566231,0.0
manga-8563-6101,238.970632466,49.9874005792,0.0
manga-8563-6102,239.827959392,50.9329408004,0.5
manga-8563-6103,242.575889608,50.9547271421,0.0
manga-8563-6104,240.977689363,51.6139478689,0.0
manga-8563-9101,241.262768154,50.8314470881,0.0
manga-8563-9102,240.965638648,49.3752307562,0.0
manga-8564-12701,237.868130767,47.6609911252,0.0
manga-8564-12702,238.531675097,48.1491524034,0.0
manga-8564-12703,240.794077506,49.4175760612,0.0
manga-8564-12704,240.429062144,48.8279268869,0.75
manga-8564-12705,239.746674933,48.5298872769,1.0
manga-8564-1901,239.544886094,48.3041919446,0.0
manga-8564-1902,239.858362172,48.7321213897,0.0
manga-8564-3701,238.871211138,47.3172355917,0.0
manga-8564-3702,237.941572866,48.3516725829,0.0
manga-8564-3703,239.205508197,48.2432349289,0.0
manga-8564-3704,238.930271817,47.8672781283,0.0
manga-8564-6101,238.912821361,47.661926928,0.25
manga-8564-6102,238.465889238,47.8813908326,0.5
manga-8564-6103,239.958689735,48.6779238389,0.0
manga-8564-6104,239.041287581,47.8674661431,1.0
manga-8564-9101,239.439273068,48.3672089636,0.5
manga-8564-9102,240.796720104,48.324598792,0.5
manga-8565-12701,241.160900043,49.4466868216,0.0
manga-8565-12702,241.369202806,48.9246115712,0.0
manga-8565-12703,241.902019758,49.5491594791,0.0
manga-8565-12704,242.986184532,48.8974887106,0.5
manga-8565-12705,242.523515211,49.1556600345,0.0
manga-8565-1901,241.899851152,48.5062386637,0.0
manga-8565-1902,241.033211453,47.3496584526,0.0
manga-8565-3701,240.532494187,46.9519913624,0.0
manga-8565-3702,242.045468119,48.6003868655,0.0
manga-8565-3703,242.715881348,48.9109725952,0.25
manga-8565-3704,242.552172175,48.5178259185,0.5
manga-8565-6101,240.362810999,47.2780611698,0.0
manga-8565-6102,241.963335673,48.0887711969,0.0
manga-8565-6103,241.676059553,48.4916950311,0.5
manga-8565-6104,242.797968009,48.3344560659,1.0
manga-8565-9101,241.47049199,49.0147811572,0.5
manga-8565-9102,242.150568689,48.9546881186,0.0
manga-8566-12701,114.880984537,39.7889055602,0.0
manga-8566-12702,114.998328579,40.1476611274,0.0
manga-8566-12703,116.46607347,41.0756864729,1.0
manga-8566-12704,115.66993677,40.9294330892,0.5
manga-8566-12705,116.161330789,40.3659680694,0.5
manga-8566-1901,113.7719115,41.97432,0.0
manga-8566-1902,113.417289754,41.6852778566,1.0
manga-8566-3701,114.324525988,40.1432338104,0.0
manga-8566-3702,113.365500667,41.8858374185,0.75
manga-8566-3703,114.478612729,40.1496516935,0.75
manga-8566-3704,115.22481,40.06964,0.0
manga-8566-6101,113.248257619,40.0073013252,0.0
manga-8566-6102,114.782177856,41.3942838934,0.0
manga-8566-6103,113.898295912,41.9635889345,0.0
manga-8566-6104,116.494725692,41.1193964321,0.0
manga-8566-9101,113.981992378,42.2033620575,0.0
manga-8566-9102,114.374149013,41.7372315854,0.0
manga-8567-12701,119.25776011,49.5673728539,0.0
manga-8567-12703,118.328694856,50.1855392772,1.0
manga-8567-12704,118.11969757,49.8387078559,0.0
manga-8567-12705,120.660864187,48.5391937884,0.0
manga-8567-1901,117.541010049,48.4788833697,0.0
manga-8567-1902,118.574831205,49.7995147266,0.75
manga-8567-3701,118.10650806,47.7779786348,0.0
manga-8567-3702,117.427327979,49.5230768522,0.0
manga-8567-3703,120.590486791,48.5328708666,0.75
manga-8567-3704,117.904332288,48.000528304,0.0
manga-8567-6101,119.145123564,47.5638513288,1.0
manga-8567-6102,119.315453104,47.8030370862,0.0
manga-8567-6103,118.85585368,48.4384160642,1.0
manga-8567-6104,119.334252905,49.1140687125,0.0
manga-8567-9101,119.284483439,47.7656374167,1.0
manga-8567-9102,119.520944232,49.4179395209,0.0
manga-8568-12701,156.428889515,37.4975251064,0.0
manga-8568-12702,155.899411027,37.6377529641,0.0
manga-8568-12703,156.810365722,38.2045029032,0.0
manga-8568-12704,155.542978368,38.5178182947,0.0
manga-8568-12705,156.560397898,37.4594095056,0.0
manga-8568-1901,154.492431948,37.1815832021,0.0
manga-8568-1902,155.035764555,37.5440885175,1.0
manga-8568-3701,154.636163224,36.26215187,0.0
manga-8568-3702,155.356236597,36.3709931993,0.0
manga-8568-3703,155.693069973,37.6734654533,1.0
manga-8568-3704,156.797240573,36.867461631,0.0
manga-8568-6101,155.251009018,36.1518454582,0.5
manga-8568-6102,156.814215072,37.3782776207,0.0
manga-8568-6103,155.376787751,38.3089471132,0.0
manga-8568-6104,157.183003141,37.0918034183,0.0
manga-8568-9101,155.580761111,36.5830378474,0.0
manga-8568-9102,156.860600422,37.8770425174,0.0
manga-8569-12701,9.43942294103,14.7116236458,1.0
manga-8569-12702,9.85282599522,14.4562243055,1.0
manga-8569-12703,10.2981965228,15.0527277751,0.0
manga-8569-12704,10.35587,14.90674,0.0
manga-8569-12705,10.8849385874,14.3425470163,0.0
manga-8569-1901,10.5448988458,14.4849638816,0.0
manga-8569-1902,11.2482141097,15.2540915432,0.0
manga-8569-3701,10.29252015,14.2306141831,0.5
manga-8569-3702,9.72741001559,15.685613758,0.0
manga-8569-3703,10.3141733233,15.2651014118,0.0
manga-8569-3704,10.5896570474,14.2543620366,0.0
manga-8569-6101,9.12727290657,14.621836803,0.5
manga-8569-6102,9.4819694534,14.2328164022,0.0
manga-8569-6103,9.29620317415,15.2648744009,0.0
manga-8569-6104,9.9097185929,14.6642606577,0.0
manga-8569-9101,10.3175696576,15.2170857951,0.5
manga-8569-9102,10.7030091799,14.4280150194,0.25
manga-8570-12701,22.52396,13.59877,1.0
manga-8570-12702,22.4554654995,14.0047355588,0.5
manga-8570-12703,23.1627788182,14.0805377173,0.5
manga-8570-12704,22.2358432555,14.7033105994,0.25
manga-8570-12705,23.4388952252,13.7672138052,0.25
manga-8570-1901,21.87972,14.81973,1.0
manga-8570-1902,24.0007468097,14.5654365322,0.0
manga-8570-3701,22.4204240815,14.505107792,0.75
manga-8570-3702,21.8466606755,15.5537425973,0.5
manga-8570-3703,22.487048865,15.3251508152,0.25
manga-8570-3704,23.4720801285,13.403412232,0.0
manga-8570-6101,23.4100430295,13.1572081684,0.0
manga-8570-6102,22.5715893553,14.6551203272,0.0
manga-8570-6103,21.2800703157,14.6187671822,0.0
manga-8570-6104,23.0191161372,15.5002872562,0.0
manga-8570-9101,22.8610177444,14.2775170238,0.0
manga-8570-9102,22.6608284773,13.2128281918,0.0
manga-8588-12701,249.471809515,39.2498229771,1.0
manga-8588-12702,250.31305,39.29009,1.0
manga-8588-12703,250.534113325,40.2769106957,0.5
manga-8588-12704,249.557305714,40.1468209363,0.5
manga-8588-12705,250.312873125,39.7523514003,0.0
manga-8588-1901,249.717085826,40.1993481631,0.0
manga-8588-1902,249.770169345,39.2907848202,-0.5
manga-8588-3701,248.140561423,39.1310206842,1.0
manga-8588-3702,250.846417421,39.8064615397,0.0
manga-8588-3703,251.470340991,40.1942385948,1.0
manga-8588-3704,250.969273528,39.9833981175,1.0
manga-8588-6101,248.456755755,39.2632054313,0.0
manga-8588-6102,250.116709759,39.3201174959,0.0
manga-8588-6103,250.349059361,40.2187885261,0.0
manga-8588-6104,250.668078167,40.1690871055,0.0
manga-8588-9101,250.156240419,39.2216349362,0.0
manga-8588-9102,250.548892075,39.4554392222,1.0
manga-8589-12701,225.350725794,54.9592567058,1.0
manga-8589-12702,225.83392,55.69196,0.0
manga-8589-12703,226.305755517,57.318593686,0.0
manga-8589-12704,228.046369673,56.3111003692,0.25
manga-8589-12705,226.727758045,56.5090036372,1.0
manga-8589-1901,225.167636906,55.4887226458,0.0
manga-8589-1902,227.454526526,55.0737416395,0.0
manga-8589-3701,225.677220289,54.6385949393,1.0
manga-8589-3702,226.69712324,56.2910285792,1.0
manga-8589-3703,227.186338177,55.6059639933,0.0
manga-8589-3704,228.754042953,55.4320093443,0.0
manga-8589-6101,225.33606669,54.6158478754,0.0
manga-8589-6102,226.165949489,54.7140036338,0.0
manga-8589-6103,224.546901998,57.0009641092,0.5
manga-8589-6104,226.513800409,55.5739311769,0.0
manga-8589-9101,224.567548246,56.0703287351,0.5
manga-8589-9102,228.050174379,55.5437900019,0.0
manga-8591-12701,212.27199404,53.7953553221,1.0
manga-8591-12702,212.535270188,53.6402843516,0.0
manga-8591-12703,212.784862644,54.5933462668,0.0
manga-8591-12704,212.130945379,54.0321926929,0.0
manga-8591-12705,213.933247042,54.0431349842,1.0
manga-8591-1901,213.520128024,52.6632759872,0.0
manga-8591-1902,214.835958728,52.1389072399,0.0
manga-8591-3701,212.057345224,53.8834903893,0.0
manga-8591-3702,212.612086794,54.6195740857,0.0
manga-8591-3703,212.468001293,54.4470360452,0.0
manga-8591-3704,213.834842516,52.3458974518,0.0
manga-8591-6101,212.278640676,53.4635179918,0.0
manga-8591-6102,212.955995832,52.8167126568,0.0
manga-8591-6103,211.981103115,53.8467974684,0.0
manga-8591-6104,214.863290152,54.1002998827,0.0
manga-8591-9101,212.259249772,54.5562038875,0.0
manga-8591-9102,212.097124042,52.9178125956,0.5
manga-8592-12701,222.848380537,51.4761226141,0.25
manga-8592-12702,220.116772806,53.5914218941,1.0
manga-8592-12703,222.500765253,54.084510913,0.0
manga-8592-12704,222.394555076,52.9672860968,0.0
manga-8592-12705,222.146717119,51.3855754913,0.0
manga-8592-1901,222.959812896,53.6869002122,0.5
manga-8592-1902,222.944263858,53.4380006846,0.0
manga-8592-3701,220.853123374,52.614527085,1.0
manga-8592-3702,220.160423806,53.4780611097,0.0
manga-8592-3703,224.308966131,53.1520291512,0.5
manga-8592-3704,221.276090964,53.1883292501,0.0
manga-8592-6101,222.671773309,51.704468559,0.25
manga-8592-6102,223.320794637,52.0442624724,0.75
manga-8592-6103,221.226039662,52.4468152862,0.0
manga-8592-6104,224.33486,52.99342,0.0
manga-8592-9101,223.61098242,53.2174411839,1.0
manga-8592-9102,224.41491734,53.0063352948,0.0
manga-8593-12701,227.761295288,52.0500422319,0.0
manga-8593-12702,227.67423887,52.2139009063,0.0
manga-8593-12703,226.896639141,53.5252478055,0.0
manga-8593-12704,226.542374365,53.4107821061,0.5
manga-8593-12705,226.937460956,51.4528317589,0.0
manga-8593-1901,225.622948209,53.5757319668,0.0
manga-8593-1902,226.277545971,52.1317396962,0.0
manga-8593-3701,225.682854781,53.0467548926,0.0
manga-8593-3702,224.579801111,53.2375016985,0.0
manga-8593-3703,225.691342696,53.5121697087,0.0
manga-8593-3704,225.621040737,52.7339137936,0.0
manga-8593-6101,225.060531454,53.1008686514,0.0
manga-8593-6102,225.264370171,51.9670647512,0.0
manga-8593-6103,226.165987595,53.8230946401,0.0
manga-8593-6104,227.235586205,52.4460500742,0.75
manga-8593-9101,226.060279492,52.4941588346,0.0
manga-8593-9102,227.83424531,52.3519202017,0.25
manga-8595-12701,220.82137097,50.4958383049,0.0
